Scenario,Class,SubClass,Resource,Model,Fips Code,County,State,Sqmi,Land Source,Price Offered,Production,Production Unit,Production Energy Content,Energy Content Unit,Production Density per Sq Mile,BTU/Ton,USDA Region
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,41027,Hood River County,Oregon,533.3,Crop,40,21041.7,dt,3.65452E+11,BTU,39.46,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,22121,West Baton Rouge Parish,Louisiana,203.78,Crop,40,27,dt,468936000,BTU,0.13,17368000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26059,Hillsdale County,Michigan,607.01,Crop,40,10.4,dt,180627200,BTU,0.02,17368000,Lake States
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,19077,Guthrie County,Iowa,593.06,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48225,Houston County,Texas,1236.57,Crop,48,629.6,dt,8888692800,BTU,0.51,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,18093,Lawrence County,Indiana,451.93,Crop,40,4.1,dt,71208800,BTU,0.01,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,55121,Trempealeau County,Wisconsin,741.98,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,06073,San Diego County,California,4236.31,Crop,40,250.6,dt,4352420800,BTU,0.06,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01019,Cherokee County,Alabama,599.98,Crop,40,13.6,dt,236204800,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21027,Breckinridge County,Kentucky,585.6,Crop,40,12.3,dt,213626400,BTU,0.02,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,53049,Pacific County,Washington,935.19,Crop,40,1369.6,dt,23787212800,BTU,1.46,17368000,Pacific
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,08029,Delta County,Colorado,1148.61,Crop,70,1320,dt,19657440000,BTU,1.15,14892000,Mountain States
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,29023,Butler County,Missouri,699.08,Crop,60,250.6,dt,3731935200,BTU,0.36,14892000,Corn Belt
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,47167,Tipton County,Tennessee,468.24,Crop,48,3891,dt,54933138000,BTU,8.31,14118000,Appalachia
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,26011,Arenac County,Michigan,367.93,Crop,70,3424,dt,50990208000,BTU,9.31,14892000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21143,Lyon County,Kentucky,256.53,Crop,40,15.9,dt,276151200,BTU,0.06,17368000,Appalachia
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,22053,Jefferson Davis Parish,Louisiana,655.72,Crop,48,50669.6,dt,6.90221E+11,BTU,77.27,13622000,Delta States
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,19137,Montgomery County,Iowa,425.03,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,51133,Northumberland County,Virginia,192.78,Crop,70,4205,dt,62620860000,BTU,21.81,14892000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26061,Houghton County,Michigan,1019.87,Crop,40,46.8,dt,812822400,BTU,0.05,17368000,Lake States
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,28083,Leflore County,Mississippi,606.38,Crop,60,7216.2,dt,1.07464E+11,BTU,11.9,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48353,Nolan County,Texas,913.95,Crop,40,2.6,dt,45156800,BTU,0,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,32001,Churchill County,Nevada,5023.82,Crop,70,0,dt,0,BTU,0,14830000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48029,Bexar County,Texas,1256.07,Crop,40,248.6,dt,4317684800,BTU,0.2,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01089,Madison County,Alabama,812.72,Crop,40,47.4,dt,823243200,BTU,0.06,17368000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,26113,Missaukee County,Michigan,573.9,Crop,70,47501,dt,7.46811E+11,BTU,82.77,15722000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,31177,Washington County,Nebraska,393.2,Crop,40,13.4,dt,232731200,BTU,0.03,17368000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,06087,Santa Cruz County,California,446.22,Crop,40,5926.7,dt,1.02935E+11,BTU,13.28,17368000,Pacific
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,40081,Lincoln County,Oklahoma,965.78,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47007,Bledsoe County,Tennessee,406.89,Crop,40,2.1,dt,36472800,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,05147,Woodruff County,Arkansas,594.1,Crop,48,29627.6,dt,4.03587E+11,BTU,49.87,13622000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,36029,Erie County,New York,1045.87,Crop,40,190.3,dt,3305130399,BTU,0.18,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51085,Hanover County,Virginia,472.53,Crop,40,175.8,dt,3053294400,BTU,0.37,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,38069,Pierce County,North Dakota,1082.47,Crop,40,1,dt,17368000,BTU,0,17368000,Northern Plains
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,55111,Sauk County,Wisconsin,849.19,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42057,Fulton County,Pennsylvania,438.06,Crop,40,6.3,dt,109418400,BTU,0.01,17368000,Northeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,01113,Russell County,Alabama,647.19,Crop,60,314.8,dt,4688001600,BTU,0.49,14892000,Southeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,46045,Edmunds County,South Dakota,1151.07,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,54033,Harrison County,West Virginia,416.52,Crop,40,66.7,dt,1158445599,BTU,0.16,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,37139,Pasquotank County,North Carolina,227.46,Crop,60,73.6,dt,1096051200,BTU,0.32,14892000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13073,Columbia County,Georgia,307.7,Crop,40,7.5,dt,130260000,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48073,Cherokee County,Texas,1062.17,Crop,40,66.6,dt,1156708800,BTU,0.06,17368000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28117,Prentiss County,Mississippi,418.2,Crop,48,288.8,dt,4077278400,BTU,0.69,14118000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48243,Jeff Davis County,Texas,2264.64,Crop,40,80.6,dt,1399860800,BTU,0.04,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,17109,McDonough County,Illinois,590.1,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,12091,Okaloosa County,Florida,938.26,Crop,40,41.6,dt,722508800,BTU,0.04,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48147,Fannin County,Texas,898.88,Crop,40,957.8,dt,16635070400,BTU,1.07,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,17181,Union County,Illinois,422.11,Crop,60,331.9,dt,4942654800,BTU,0.79,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,32007,Elko County,Nevada,17202.32,Crop,40,21.8,dt,378622400,BTU,0,17368000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51157,Rappahannock County,Virginia,267.2,Crop,40,616.1,dt,10700424800,BTU,2.31,17368000,Appalachia
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48013,Atascosa County,Texas,1221.47,Crop,48,1249.8,dt,17644676400,BTU,1.02,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13229,Pierce County,Georgia,343.23,Crop,40,2717.3,dt,47194066400,BTU,7.92,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42061,Huntingdon County,Pennsylvania,889.27,Crop,40,28.1,dt,488040800,BTU,0.03,17368000,Northeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,21039,Carlisle County,Kentucky,198.98,Crop,70,5958,dt,88726536000,BTU,29.94,14892000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,13209,Montgomery County,Georgia,244.69,Crop,60,374.3,dt,5574075600,BTU,1.53,14892000,Southeast
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,22021,Caldwell Parish,Louisiana,541.01,Crop,48,1486.7,dt,20251827400,BTU,2.75,13622000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27111,Otter Tail County,Minnesota,2224.33,Crop,40,1,dt,17368000,BTU,0,17368000,Lake States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48161,Freestone County,Texas,891.99,Crop,48,50.3,dt,710135400,BTU,0.06,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,16009,Benewah County,Idaho,784.19,Crop,40,12,dt,208416000,BTU,0.02,17368000,Mountain States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,40075,Kiowa County,Oklahoma,1030.64,Crop,48,3614.3,dt,51026687400,BTU,3.51,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48133,Eastland County,Texas,931.91,Crop,48,383.4,dt,5412841200,BTU,0.41,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48099,Coryell County,Texas,1056.82,Crop,48,96.2,dt,1358151600,BTU,0.09,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,51155,Pulaski County,Virginia,329.44,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48121,Denton County,Texas,951.66,Crop,60,43.9,dt,653758800,BTU,0.05,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,45047,Greenwood County,South Carolina,463.81,Crop,40,22.1,dt,383832800,BTU,0.05,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13057,Cherokee County,Georgia,434.38,Crop,40,40.5,dt,703404000,BTU,0.09,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26073,Isabella County,Michigan,577.7,Crop,40,53.5,dt,929188000,BTU,0.09,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,36101,Steuben County,New York,1404.04,Crop,40,764.2,dt,13272625600,BTU,0.54,17368000,Northeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,26107,Mecosta County,Michigan,571.24,Crop,70,26307,dt,4.13599E+11,BTU,46.05,15722000,Lake States
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,05079,Lincoln County,Arkansas,569.77,Crop,48,11130.8,dt,1.51624E+11,BTU,19.54,13622000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27021,Cass County,Minnesota,2413.98,Crop,40,7.2,dt,125049600,BTU,0,17368000,Lake States
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,55073,Marathon County,Wisconsin,1576.33,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,18113,Noble County,Indiana,417.43,Crop,40,3.1,dt,53840800,BTU,0.01,17368000,Corn Belt
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28151,Washington County,Mississippi,760.36,Crop,48,1306.9,dt,18450814200,BTU,1.72,14118000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,31051,Dixon County,Nebraska,482.72,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,05021,Clay County,Arkansas,641.35,Crop,60,3569.7,dt,53159972400,BTU,5.57,14892000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13055,Chattooga County,Georgia,313.55,Crop,40,18.8,dt,326518400,BTU,0.06,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47041,DeKalb County,Tennessee,328.99,Crop,40,69.8,dt,1212286400,BTU,0.21,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48381,Randall County,Texas,922.44,Crop,60,985.8,dt,14680533600,BTU,1.07,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21021,Boyle County,Kentucky,182.84,Crop,40,22.8,dt,395990400,BTU,0.12,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,06115,Yuba County,California,644.01,Crop,40,14598.6,dt,2.53548E+11,BTU,22.67,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13071,Colquitt County,Georgia,556.64,Crop,40,3596.3,dt,62460538400,BTU,6.46,17368000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,08009,Baca County,Colorado,2557.36,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,40089,McCurtain County,Oklahoma,1902.5,Crop,48,252.8,dt,3569030400,BTU,0.13,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,48261,Kenedy County,Texas,1444.8,Crop,48,313.4,dt,4269134799,BTU,0.22,13622000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, citrus",NASS 2017 Census,12043,Glades County,Florida,987.25,Crop,40,11836.5,dt,2.05576E+11,BTU,11.99,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13313,Whitfield County,Georgia,291.06,Crop,40,4.2,dt,72945600,BTU,0.01,17368000,Southeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48077,Clay County,Texas,1116.75,Crop,48,324,dt,4574232000,BTU,0.29,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48095,Concho County,Texas,993.69,Crop,40,9.4,dt,163259200,BTU,0.01,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,55103,Richland County,Wisconsin,589.3,Crop,40,1,dt,17368000,BTU,0,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,01041,Crenshaw County,Alabama,610.95,Crop,40,177.8,dt,3088030400,BTU,0.29,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,12063,Jackson County,Florida,954.57,Crop,40,429.5,dt,7459556000,BTU,0.45,17368000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,47005,Benton County,Tennessee,436.23,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48149,Fayette County,Texas,959.81,Crop,40,29,dt,503672000,BTU,0.03,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,30049,Lewis and Clark County,Montana,3497.57,Crop,40,11.4,dt,197995200,BTU,0,17368000,Mountain States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48215,Hidalgo County,Texas,1582.83,Crop,48,18376.3,dt,2.59437E+11,BTU,11.61,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48383,Reagan County,Texas,1176.01,Crop,60,2017.6,dt,30046099200,BTU,1.72,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48371,Pecos County,Texas,4764.81,Crop,40,3.9,dt,67735200,BTU,0,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21213,Simpson County,Kentucky,236.47,Crop,40,3.1,dt,53840800,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,48381,Randall County,Texas,922.44,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27127,Redwood County,Minnesota,881.75,Crop,40,17.7,dt,307413600,BTU,0.02,17368000,Lake States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,51147,Prince Edward County,Virginia,353.84,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,46017,Buffalo County,South Dakota,487.76,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
